@RELATION Infoplasmid

@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric
@ATTRIBUTE att17 numeric
@ATTRIBUTE att18 numeric
@ATTRIBUTE att19 numeric
@ATTRIBUTE att20 numeric
@ATTRIBUTE att21 numeric
@ATTRIBUTE att22 numeric
@ATTRIBUTE att23 numeric
@ATTRIBUTE att24 numeric
@ATTRIBUTE att25 numeric
@ATTRIBUTE att26 numeric
@ATTRIBUTE att27 numeric
@ATTRIBUTE att28 numeric
@ATTRIBUTE att29 numeric
@ATTRIBUTE att30 numeric
@ATTRIBUTE att31 numeric
@ATTRIBUTE att32 numeric
@ATTRIBUTE att33 numeric
@ATTRIBUTE att34 numeric
@ATTRIBUTE att35 numeric
@ATTRIBUTE att36 numeric
@ATTRIBUTE att37 numeric
@ATTRIBUTE att38 numeric
@ATTRIBUTE att39 numeric
@ATTRIBUTE att40 numeric
@ATTRIBUTE att41 numeric
@ATTRIBUTE att42 numeric
@ATTRIBUTE att43 numeric
@ATTRIBUTE att44 numeric
@ATTRIBUTE att45 numeric
@ATTRIBUTE att46 numeric
@ATTRIBUTE att47 numeric
@ATTRIBUTE att48 numeric
@ATTRIBUTE att49 numeric
@ATTRIBUTE att50 numeric
@ATTRIBUTE att51 numeric
@ATTRIBUTE att52 numeric
@ATTRIBUTE att53 numeric
@ATTRIBUTE att54 numeric
@ATTRIBUTE att55 numeric
@ATTRIBUTE att56 numeric
@ATTRIBUTE att57 numeric
@ATTRIBUTE att58 numeric
@ATTRIBUTE att59 numeric
@ATTRIBUTE att60 numeric
@ATTRIBUTE att61 numeric
@ATTRIBUTE att62 numeric
@ATTRIBUTE att63 numeric
@ATTRIBUTE att64 numeric
@ATTRIBUTE att65 numeric
@ATTRIBUTE att66 numeric
@ATTRIBUTE att67 numeric
@ATTRIBUTE att68 numeric
@ATTRIBUTE att69 numeric
@ATTRIBUTE att70 numeric
@ATTRIBUTE att71 numeric
@ATTRIBUTE att72 numeric
@ATTRIBUTE att73 numeric
@ATTRIBUTE att74 numeric
@ATTRIBUTE att75 numeric
@ATTRIBUTE att76 numeric
@ATTRIBUTE att77 numeric
@ATTRIBUTE att78 numeric
@ATTRIBUTE att79 numeric
@ATTRIBUTE att80 numeric
@ATTRIBUTE att81 numeric
@ATTRIBUTE att82 numeric
@ATTRIBUTE att83 numeric
@ATTRIBUTE att84 numeric
@ATTRIBUTE att85 numeric
@ATTRIBUTE att86 numeric
@ATTRIBUTE att87 numeric
@ATTRIBUTE att88 numeric
@ATTRIBUTE att89 numeric
@ATTRIBUTE att90 numeric
@ATTRIBUTE att91 numeric
@ATTRIBUTE att92 numeric
@ATTRIBUTE att93 numeric
@ATTRIBUTE att94 numeric
@ATTRIBUTE att95 numeric
@ATTRIBUTE att96 numeric
@ATTRIBUTE att97 numeric
@ATTRIBUTE att98 numeric
@ATTRIBUTE att99 numeric
@ATTRIBUTE att100 numeric
@ATTRIBUTE att101 numeric
@ATTRIBUTE att102 numeric
@ATTRIBUTE att103 numeric
@ATTRIBUTE att104 numeric
@ATTRIBUTE att105 numeric
@ATTRIBUTE att106 numeric
@ATTRIBUTE att107 numeric
@ATTRIBUTE att108 numeric
@ATTRIBUTE att109 numeric
@ATTRIBUTE att110 numeric
@ATTRIBUTE att111 numeric
@ATTRIBUTE att112 numeric
@ATTRIBUTE att113 numeric
@ATTRIBUTE att114 numeric
@ATTRIBUTE att115 numeric
@ATTRIBUTE att116 numeric
@ATTRIBUTE att117 numeric
@ATTRIBUTE att118 numeric
@ATTRIBUTE att119 numeric
@ATTRIBUTE att120 numeric
@ATTRIBUTE att121 numeric
@ATTRIBUTE att122 numeric
@ATTRIBUTE att123 numeric
@ATTRIBUTE att124 numeric
@ATTRIBUTE att125 numeric
@ATTRIBUTE att126 numeric
@ATTRIBUTE att127 numeric
@ATTRIBUTE att128 numeric
@ATTRIBUTE att129 numeric
@ATTRIBUTE att130 numeric
@ATTRIBUTE att131 numeric
@ATTRIBUTE att132 numeric
@ATTRIBUTE class {F,P,Q,V}

@DATA
-0.282900000, -0.164100000, -0.041500000, 0.180300000, -0.178600000, -0.017900000, -0.071900000, 0.009000000, 0.053400000, -0.065600000, -0.151700000, -0.250900000, -0.640900000, -0.137000000, 0.161100000, -0.356700000, -0.361400000, 0.273700000, 0.450800000, 0.092500000, 0.032800000, -0.413300000, 47.946343441, 47.965715727, 47.993292861, 46.153386385, 46.181014295, 46.963529820, 45.388243665, 49.623713721, 46.829188459, 45.651670057, 46.834975030, 51.314312431, 49.655866361, 47.492248783, 49.507691915, 49.287408765, 47.739967258, 48.161465583, 46.539132552, 45.742181356, 47.612690107, 48.855277433, 105.090000000, 105.235000000, 105.315000000, 105.513000000, 105.424000000, 105.062000000, 105.590000000, 104.603000000, 105.468000000, 106.114000000, 105.397000000, 103.831000000, 104.924000000, 105.305000000, 104.940000000, 105.296000000, 105.080000000, 105.234000000, 105.133000000, 105.280000000, 105.224000000, 104.822000000, -17.731000000, -16.668000000, -14.259000000, -13.085000000, -13.304000000, -13.995000000, -15.859000000, -16.411000000, -17.150000000, -16.772000000, -15.621000000, -12.238000000, -14.316000000, -17.079000000, -14.486000000, -15.824000000, -16.626000000, -15.058000000, -12.574000000, -14.057000000, -12.908000000, -13.112000000, 533.209600000, 741.363500000, 1853.385400000, 3184.307800000, 2997.481400000, 2295.008900000, 1181.866400000, 822.500600000, 645.489300000, 734.872100000, 1200.618300000, 4132.186800000, 2174.235900000, 717.965400000, 1613.050700000, 1232.277100000, 796.221600000, 1360.321100000, 3438.727900000, 2689.779700000, 3113.906700000, 2996.687200000, 62.430000000, 56.280000000, 52.020000000, 48.560000000, 44.680000000, 48.390000000, 57.120000000, 53.600000000, 58.250000000, 56.290000000, 50.110000000, 38.560000000, 48.750000000, 56.070000000, 54.030000000, 57.360000000, 60.910000000, 57.060000000, 49.490000000, 52.440000000, 48.410000000, 44.510000000, Q
-0.209800000, -0.306900000, -0.137600000, 0.279000000, -0.588700000, -0.700300000, -0.427200000, -0.630000000, -0.377500000, -0.436000000, -0.508900000, -0.458000000, -0.038000000, 0.107100000, -0.140000000, -0.524300000, -0.479000000, -0.225800000, 0.386500000, -0.524200000, 0.077900000, 0.065300000, 48.018724612, 47.443944976, 46.512791497, 46.607635309, 49.961716672, 48.833179634, 49.165088248, 47.058738982, 47.083597278, 48.973548977, 50.960150205, 48.324585893, 45.170738749, 48.903202893, 49.308963500, 49.776795377, 48.929330854, 49.477971961, 48.455419650, 48.148676357, 50.327376582, 46.530734506, 105.325000000, 105.748000000, 105.713000000, 105.520000000, 104.800000000, 104.577000000, 104.598000000, 104.529000000, 104.742000000, 104.295000000, 103.764000000, 105.101000000, 105.609000000, 105.128000000, 104.849000000, 104.399000000, 104.786000000, 104.606000000, 104.739000000, 104.591000000, 105.068000000, 105.868000000, -15.956000000, -15.346000000, -15.376000000, -12.914000000, -14.308000000, -12.391000000, -14.772000000, -11.138000000, -11.019000000, -11.727000000, -12.451000000, -13.249000000, -13.084000000, -12.740000000, -11.737000000, -12.298000000, -15.713000000, -12.724000000, -14.292000000, -12.447000000, -13.867000000, -15.992000000, 1071.778000000, 1241.924700000, 1193.962200000, 3014.121800000, 2248.105200000, 3793.495100000, 1886.028300000, 5468.821800000, 6788.444300000, 6625.058500000, 3984.736100000, 3474.562200000, 2714.761700000, 3987.410600000, 5034.200300000, 5314.069600000, 1102.441900000, 3282.732500000, 2193.555100000, 3605.898300000, 2437.715600000, 1386.899300000, 53.690000000, 50.080000000, 59.320000000, 54.220000000, 54.380000000, 41.950000000, 49.670000000, 40.630000000, 42.530000000, 40.000000000, 35.220000000, 43.820000000, 51.600000000, 47.810000000, 42.780000000, 40.140000000, 54.030000000, 47.360000000, 52.970000000, 39.910000000, 50.150000000, 58.270000000, P
0.211100000, -0.058700000, -1.457900000, -1.091000000, -1.335600000, -0.625200000, -0.765300000, -0.948100000, 0.062000000, 0.275700000, 0.205500000, 0.123100000, 0.051400000, 0.098400000, -0.526500000, -0.678600000, -0.487400000, -0.496500000, -0.113400000, -0.454100000, -0.695600000, 0.316000000, 47.759145185, 47.113381422, 50.458723817, 51.499049770, 50.907668808, 49.997415021, 48.513060174, 48.187331569, 48.686889694, 48.910897957, 49.797282629, 47.754388557, 47.308058661, 48.751094183, 49.073200318, 48.543748796, 49.488956877, 48.530345299, 47.739828269, 47.714682209, 49.137259625, 47.099573899, 105.372000000, 105.184000000, 103.684000000, 103.439000000, 103.417000000, 104.179000000, 104.584000000, 104.883000000, 105.263000000, 104.857000000, 104.884000000, 104.953000000, 105.022000000, 105.485000000, 104.773000000, 105.215000000, 104.258000000, 104.271000000, 105.157000000, 105.151000000, 104.191000000, 105.208000000, -15.482000000, -15.430000000, -11.548000000, -11.702000000, -11.107000000, -12.174000000, -11.606000000, -13.357000000, -16.734000000, -16.615000000, -15.337000000, -10.823000000, -9.842000000, -11.494000000, -11.230000000, -14.833000000, -15.017000000, -13.942000000, -13.744000000, -13.662000000, -13.559000000, -10.984000000, 1368.391300000, 1185.995300000, 5194.807200000, 5478.616200000, 6583.541600000, 4847.474400000, 5275.072000000, 3522.800300000, 824.661200000, 748.128200000, 1228.351600000, 6727.635000000, 11886.221600000, 5636.642400000, 7018.188200000, 1955.439300000, 1325.809100000, 2239.004800000, 2414.634200000, 2517.819800000, 2908.392900000, 6248.768000000, 52.650000000, 47.410000000, 36.460000000, 36.950000000, 36.500000000, 34.080000000, 37.350000000, 49.360000000, 60.000000000, 55.140000000, 52.280000000, 43.800000000, 36.850000000, 44.260000000, 38.600000000, 51.750000000, 49.580000000, 46.110000000, 52.320000000, 47.920000000, 42.520000000, 45.440000000, V
-0.559200000, 0.448500000, 0.457800000, 0.049600000, -0.295200000, -0.512700000, -1.537500000, -0.850300000, -0.744400000, -0.960000000, -0.468500000, -0.823600000, 0.225400000, -0.157000000, -0.752500000, -0.413000000, -0.889700000, -0.034600000, -0.767600000, -1.138400000, -0.259500000, 0.436700000, 49.290456130, 48.796308543, 47.282394005, 50.030574888, 49.234783879, 46.824585377, 49.105976277, 47.796101911, 49.256366134, 50.513102691, 49.359795986, 48.056184680, 47.099042846, 50.428057266, 51.448560566, 51.087280209, 49.688189662, 51.121083440, 49.885843641, 49.619433090, 46.255913235, 46.205128291, 104.375000000, 104.868000000, 104.756000000, 104.857000000, 104.648000000, 104.446000000, 103.768000000, 104.438000000, 104.120000000, 103.776000000, 104.926000000, 104.283000000, 105.214000000, 104.890000000, 104.148000000, 104.186000000, 104.610000000, 104.868000000, 104.117000000, 103.586000000, 104.748000000, 105.536000000, -12.980000000, -15.096000000, -11.608000000, -14.374000000, -15.062000000, -9.348000000, -10.421000000, -11.177000000, -13.462000000, -12.447000000, -13.713000000, -10.722000000, -10.633000000, -11.855000000, -11.968000000, -15.364000000, -13.212000000, -13.855000000, -12.364000000, -10.945000000, -11.635000000, -14.091000000, 3009.198600000, 1426.354400000, 4703.739100000, 2663.797800000, 1437.460200000, 11527.850200000, 11481.241700000, 6654.695300000, 3021.273200000, 3744.547300000, 2456.089300000, 7157.477600000, 9337.240400000, 4838.522300000, 4975.710100000, 1367.396300000, 2806.269000000, 2292.587300000, 3927.075600000, 7058.513700000, 6669.947300000, 2291.597900000, 42.000000000, 48.870000000, 37.750000000, 51.010000000, 51.550000000, 35.540000000, 35.330000000, 37.350000000, 49.980000000, 44.750000000, 50.570000000, 38.100000000, 38.900000000, 38.400000000, 37.520000000, 53.840000000, 48.680000000, 46.780000000, 43.850000000, 35.030000000, 42.100000000, 55.610000000, V
0.549600000, 0.122000000, -0.195300000, -0.336500000, -0.480700000, -0.607200000, -0.338400000, -0.107000000, -0.449900000, 0.452700000, -0.233200000, -0.110800000, -0.261900000, -0.430000000, -0.371000000, -0.465000000, -0.274000000, -0.560600000, -0.236500000, 0.195300000, 0.376600000, -0.220900000, 46.590948147, 50.114748299, 47.295812247, 48.000468955, 48.452369687, 50.763098601, 50.932742354, 46.583264916, 47.155433087, 48.751412201, 51.553520884, 50.174963373, 46.494491367, 47.141602204, 46.694511467, 50.040228075, 48.475201025, 47.689037060, 49.596212304, 47.965556234, 48.103543112, 49.276367603, 105.177000000, 104.634000000, 105.407000000, 104.793000000, 104.735000000, 104.521000000, 104.679000000, 105.287000000, 105.089000000, 104.792000000, 104.452000000, 104.984000000, 105.000000000, 105.522000000, 105.168000000, 104.559000000, 105.239000000, 105.219000000, 104.192000000, 105.071000000, 105.045000000, 104.692000000, -14.685000000, -14.384000000, -16.305000000, -15.427000000, -14.945000000, -14.417000000, -15.768000000, -17.940000000, -16.242000000, -15.207000000, -16.933000000, -15.384000000, -14.414000000, -15.414000000, -14.798000000, -14.334000000, -14.726000000, -14.299000000, -15.975000000, -15.326000000, -14.156000000, -13.185000000, 1629.295400000, 1790.025900000, 989.984500000, 1278.664700000, 1984.884000000, 1774.870100000, 1362.946200000, 469.884000000, 860.296100000, 1330.008700000, 844.933200000, 1452.346400000, 2566.526800000, 1231.337400000, 1632.110300000, 1977.690900000, 1515.553000000, 1937.382500000, 1039.291900000, 1187.822800000, 2041.663700000, 2907.961000000, 53.560000000, 47.230000000, 61.710000000, 56.900000000, 47.100000000, 49.530000000, 57.320000000, 59.880000000, 55.720000000, 49.440000000, 59.720000000, 60.600000000, 53.230000000, 51.420000000, 47.750000000, 51.100000000, 53.660000000, 53.290000000, 52.920000000, 58.770000000, 51.770000000, 46.280000000, Q
-0.282900000, -0.164100000, -0.041500000, 0.182500000, -0.098900000, -0.017900000, -0.071900000, 0.009000000, 0.053400000, -0.056400000, -0.123000000, -0.241500000, -0.669000000, -0.155800000, -0.493500000, -0.434200000, -0.428500000, 0.208500000, 0.450800000, 0.314900000, 0.024600000, -0.352500000, 47.946343441, 47.965715727, 47.993292861, 46.158097765, 45.308966594, 46.963529820, 45.388243665, 49.623713721, 46.829188459, 45.516089243, 46.138027262, 51.199644257, 49.796070024, 47.708449621, 48.315397933, 49.208812742, 48.676426726, 49.518047922, 46.539132552, 47.833551105, 47.710675788, 47.757535315, 105.090000000, 105.235000000, 105.315000000, 105.528000000, 105.899000000, 105.062000000, 105.590000000, 104.603000000, 105.468000000, 106.164000000, 105.685000000, 103.846000000, 104.832000000, 105.250000000, 104.977000000, 105.263000000, 105.168000000, 105.086000000, 105.133000000, 105.015000000, 105.239000000, 104.768000000, -17.731000000, -16.668000000, -14.259000000, -13.113000000, -14.116000000, -13.995000000, -15.859000000, -16.411000000, -17.150000000, -16.867000000, -16.022000000, -12.308000000, -14.029000000, -16.931000000, -13.533000000, -15.736000000, -16.042000000, -15.242000000, -12.574000000, -12.797000000, -12.828000000, -12.034000000, 542.277200000, 741.363500000, 1853.385400000, 3160.823800000, 2173.110100000, 2211.183900000, 1181.866400000, 822.500600000, 645.489300000, 716.705800000, 1018.407600000, 4005.603400000, 2416.025800000, 789.337800000, 2349.322600000, 1409.329400000, 1008.036100000, 1229.001200000, 3481.812500000, 3883.989400000, 3328.362200000, 4287.077400000, 62.430000000, 56.280000000, 52.020000000, 48.480000000, 47.960000000, 48.390000000, 57.120000000, 53.600000000, 58.250000000, 56.320000000, 51.850000000, 39.410000000, 46.230000000, 56.680000000, 50.860000000, 57.120000000, 57.770000000, 54.900000000, 49.490000000, 49.310000000, 48.240000000, 41.070000000, Q
0.035400000, -0.338500000, -0.102000000, -0.179300000, 0.095000000, -0.007700000, 0.202000000, -0.343700000, -0.210200000, -0.203400000, 0.134000000, -0.291300000, -0.113500000, -0.098400000, -0.410800000, -0.387800000, -0.174000000, 0.130000000, -0.217800000, -0.271000000, -0.792000000, -0.166200000, 47.362154687, 48.531540266, 48.068074604, 46.134696353, 49.078345150, 50.671885650, 50.793089221, 48.950277054, 47.313736294, 47.593857210, 49.991624894, 50.633140308, 49.912453332, 47.359363302, 48.241528465, 49.353834237, 46.884339038, 49.653001314, 49.904174450, 49.576570872, 48.932472976, 48.384729692, 104.761000000, 104.605000000, 104.955000000, 105.368000000, 105.288000000, 104.823000000, 105.109000000, 105.240000000, 105.141000000, 105.053000000, 104.657000000, 104.615000000, 104.884000000, 105.174000000, 105.152000000, 104.851000000, 105.411000000, 104.755000000, 104.625000000, 105.000000000, 104.551000000, 105.105000000, -14.499000000, -16.217000000, -15.062000000, -16.495000000, -15.371000000, -13.693000000, -15.867000000, -16.305000000, -17.200000000, -14.964000000, -13.786000000, -17.336000000, -15.077000000, -15.580000000, -16.104000000, -16.511000000, -16.019000000, -13.375000000, -16.304000000, -16.692000000, -13.310000000, -17.475000000, 1738.385600000, 982.758700000, 1516.846000000, 899.216100000, 1257.282300000, 2424.543200000, 1158.281300000, 874.278300000, 644.662300000, 1433.591700000, 2177.993200000, 892.731900000, 1553.828800000, 1545.627700000, 858.627900000, 907.743100000, 988.163300000, 2726.636700000, 1077.385000000, 764.876400000, 2831.484300000, 724.600600000, 54.150000000, 60.560000000, 59.020000000, 57.210000000, 52.330000000, 54.540000000, 58.780000000, 57.040000000, 59.800000000, 53.830000000, 45.460000000, 63.100000000, 55.610000000, 54.160000000, 52.960000000, 58.000000000, 58.420000000, 45.250000000, 54.810000000, 60.240000000, 49.950000000, 61.480000000, Q
-0.388500000, 0.181700000, 0.134900000, 0.088800000, -0.060100000, 0.363700000, 0.251800000, 0.075200000, -0.332700000, -0.117500000, -0.199500000, -0.098100000, 0.203300000, 0.002200000, -0.302600000, -0.324800000, -0.129900000, -0.554100000, -0.107000000, -0.718000000, -0.526900000, -0.091600000, 47.367132066, 46.475345517, 49.909970839, 48.680634902, 46.507148281, 47.982924174, 50.580465230, 48.989317900, 48.595972999, 49.245750308, 47.457851829, 51.919196679, 49.687653273, 46.763115274, 49.688929930, 48.653522756, 46.811817768, 49.148102482, 48.448393643, 48.623536682, 48.925586805, 48.406860194, 105.378000000, 105.220000000, 104.637000000, 104.932000000, 105.601000000, 105.153000000, 104.491000000, 104.886000000, 105.207000000, 105.138000000, 105.356000000, 104.405000000, 104.943000000, 105.058000000, 104.716000000, 105.009000000, 104.965000000, 104.512000000, 105.277000000, 104.439000000, 104.482000000, 105.030000000, -17.991000000, -17.072000000, -16.009000000, -16.639000000, -15.786000000, -14.912000000, -15.753000000, -13.994000000, -16.357000000, -15.248000000, -16.166000000, -17.333000000, -14.162000000, -15.458000000, -13.761000000, -16.168000000, -16.690000000, -14.275000000, -16.066000000, -12.629000000, -10.491000000, -10.482000000, 391.673100000, 723.608700000, 859.074300000, 791.935500000, 1031.155600000, 1544.704400000, 1039.883700000, 2142.890300000, 959.856300000, 1282.341900000, 915.720000000, 609.761600000, 2007.320600000, 1394.325300000, 2290.743300000, 994.497300000, 806.937000000, 1862.634500000, 941.770300000, 3452.728600000, 8576.005100000, 9572.086500000, 66.400000000, 58.830000000, 55.480000000, 59.870000000, 54.910000000, 53.370000000, 53.890000000, 55.390000000, 57.740000000, 51.180000000, 55.930000000, 63.730000000, 55.330000000, 54.890000000, 49.400000000, 55.940000000, 57.410000000, 48.300000000, 59.220000000, 43.900000000, 36.680000000, 37.310000000, Q
-0.000800000, 0.112500000, 0.369200000, -0.176300000, -0.974200000, -0.231900000, 0.426700000, -0.246900000, -0.360500000, 0.035900000, -0.344200000, -0.221000000, -0.449100000, 0.076500000, -0.369200000, -0.194600000, -0.312400000, -0.639600000, 0.169500000, 0.508600000, -0.305400000, -0.041000000, 47.979845981, 46.208187121, 48.276492732, 47.963926487, 48.483433357, 49.968128212, 46.731201794, 47.723303340, 47.867098479, 47.885500359, 51.254439260, 52.127254957, 51.276556935, 47.753570642, 47.373588516, 48.754118199, 47.339022576, 47.748637973, 48.301668479, 47.206452972, 48.353519845, 48.109707850, 104.826000000, 105.108000000, 105.032000000, 104.822000000, 104.662000000, 104.393000000, 105.229000000, 105.183000000, 104.888000000, 104.954000000, 104.303000000, 104.057000000, 104.134000000, 105.083000000, 104.508000000, 104.687000000, 105.475000000, 105.206000000, 105.104000000, 105.138000000, 104.745000000, 104.796000000, -15.520000000, -12.995000000, -14.762000000, -15.285000000, -15.793000000, -13.826000000, -12.500000000, -14.383000000, -13.457000000, -16.749000000, -14.874000000, -13.289000000, -12.067000000, -15.911000000, -10.499000000, -11.684000000, -13.049000000, -13.298000000, -14.673000000, -14.056000000, -12.899000000, -13.477000000, 1254.705300000, 3025.039700000, 1549.271100000, 1310.882500000, 1021.040400000, 2289.425100000, 3732.474600000, 1861.968700000, 2930.587100000, 944.798700000, 1481.882700000, 2720.425800000, 4589.867600000, 1191.314900000, 7236.248300000, 6162.629900000, 3189.625500000, 2842.591900000, 1753.762500000, 2029.423600000, 3166.696900000, 2815.510400000, 60.310000000, 52.200000000, 47.680000000, 47.010000000, 54.950000000, 49.290000000, 46.360000000, 55.070000000, 49.420000000, 56.460000000, 52.540000000, 45.770000000, 34.560000000, 54.880000000, 38.100000000, 38.320000000, 48.040000000, 46.220000000, 47.400000000, 55.370000000, 48.830000000, 48.750000000, Q
-0.239000000, -0.189800000, 0.005300000, 0.177700000, -0.149400000, -0.008200000, -0.051500000, 0.036100000, -0.012000000, -0.017500000, -0.172400000, -0.250900000, -0.640900000, -0.136900000, -0.595200000, -0.421100000, -0.361300000, 0.202600000, 0.509300000, 0.290500000, -0.066000000, -0.374900000, 47.883009543, 48.049024002, 48.035755757, 45.690419400, 45.730051602, 46.606664282, 45.780044813, 49.563286307, 46.729667315, 45.207148844, 46.755777341, 51.314312431, 49.655866361, 47.234061166, 48.004071408, 49.018744418, 48.953751867, 49.250343418, 46.376133086, 48.003283882, 47.850702009, 47.487293973, 105.129000000, 105.209000000, 105.298000000, 105.643000000, 105.775000000, 105.150000000, 105.508000000, 104.607000000, 105.544000000, 106.247000000, 105.446000000, 103.831000000, 104.924000000, 105.299000000, 104.692000000, 105.314000000, 105.197000000, 105.025000000, 105.167000000, 105.031000000, 105.187000000, 104.734000000, -17.774000000, -16.331000000, -13.980000000, -13.306000000, -14.068000000, -14.063000000, -16.050000000, -16.535000000, -17.026000000, -16.974000000, -15.620000000, -12.238000000, -14.316000000, -17.254000000, -14.671000000, -15.996000000, -15.956000000, -15.180000000, -12.274000000, -12.954000000, -12.880000000, -11.658000000, 548.383600000, 808.636100000, 2149.390400000, 2988.159100000, 2160.017100000, 2189.376200000, 1061.643000000, 814.854500000, 662.319100000, 696.722100000, 1190.889900000, 4132.186800000, 2174.235900000, 701.072700000, 1425.117300000, 1186.025300000, 1025.267500000, 1245.064000000, 3919.133400000, 3570.303200000, 3346.772700000, 4895.180400000, 62.880000000, 55.430000000, 50.620000000, 49.610000000, 46.540000000, 50.610000000, 56.180000000, 54.020000000, 58.060000000, 57.110000000, 49.950000000, 38.560000000, 48.750000000, 56.940000000, 54.540000000, 58.060000000, 58.200000000, 53.870000000, 49.300000000, 49.510000000, 47.480000000, 40.440000000, Q
-0.515100000, -0.427100000, -0.188800000, -0.653200000, -0.643800000, 0.073500000, -0.343900000, -1.116300000, -0.048000000, -0.206500000, -0.838900000, -1.232700000, -0.730000000, -0.372700000, -0.651300000, -0.525800000, -0.158200000, -0.771000000, -0.695500000, -0.792200000, -0.338000000, -0.163700000, 50.421362436, 50.110132533, 48.521318867, 49.576591183, 47.443759346, 48.877952073, 51.231882891, 48.718850037, 49.139171832, 47.640160347, 48.892577873, 50.381912155, 48.617367522, 47.752843480, 48.380642704, 49.245259179, 48.747397876, 49.008095167, 48.051188794, 47.179546749, 48.715770401, 49.176633913, 104.948000000, 104.728000000, 104.944000000, 104.663000000, 104.190000000, 104.471000000, 104.134000000, 104.024000000, 104.876000000, 104.369000000, 103.874000000, 103.944000000, 104.871000000, 105.818000000, 105.172000000, 105.361000000, 105.223000000, 104.366000000, 105.478000000, 104.666000000, 104.862000000, 105.286000000, -16.432000000, -15.808000000, -17.790000000, -15.934000000, -9.819000000, -10.888000000, -11.640000000, -10.349000000, -11.523000000, -9.462000000, -11.895000000, -12.241000000, -15.230000000, -15.466000000, -14.285000000, -14.324000000, -14.384000000, -13.325000000, -13.822000000, -10.286000000, -12.177000000, -14.342000000, 1268.342200000, 1061.525600000, 727.580400000, 1051.035600000, 9242.780800000, 8139.455200000, 5162.494500000, 9330.719700000, 5981.021600000, 11725.097900000, 6210.543600000, 4418.294900000, 1832.956200000, 1147.489100000, 1976.480400000, 1947.142500000, 1838.190000000, 2608.109600000, 2439.144700000, 8596.117200000, 4702.221100000, 2066.023900000, 60.760000000, 58.190000000, 63.890000000, 54.820000000, 37.370000000, 37.250000000, 32.970000000, 34.520000000, 42.030000000, 35.000000000, 39.030000000, 38.030000000, 56.630000000, 56.310000000, 51.750000000, 49.300000000, 49.660000000, 42.970000000, 49.500000000, 39.240000000, 44.990000000, 48.900000000, F
-0.466400000, -0.675600000, 0.075300000, 0.141100000, -0.472300000, -0.096600000, -0.055100000, -0.090100000, -0.616600000, 0.288500000, -0.103500000, 0.085200000, 0.134400000, 0.109000000, 0.147800000, 0.344500000, 0.297800000, -0.179400000, -0.435600000, -0.545300000, -0.000100000, -0.338400000, 48.367615628, 47.748717647, 48.723406203, 46.145345234, 49.094375590, 48.922037729, 48.658039505, 49.374026184, 47.965774496, 46.528098231, 50.218523628, 49.580025922, 49.057543507, 46.566701401, 47.849224484, 48.620279950, 47.105966369, 46.847311798, 47.269099945, 48.360125278, 50.857743038, 48.340888491, 104.998000000, 105.187000000, 104.894000000, 104.963000000, 104.436000000, 105.079000000, 105.050000000, 104.659000000, 105.000000000, 105.353000000, 105.217000000, 104.724000000, 105.491000000, 105.289000000, 105.195000000, 104.893000000, 104.890000000, 104.839000000, 105.070000000, 104.688000000, 105.039000000, 104.759000000, -13.622000000, -15.302000000, -13.968000000, -13.520000000, -14.398000000, -13.984000000, -16.456000000, -18.101000000, -17.125000000, -17.304000000, -14.361000000, -15.858000000, -12.767000000, -12.393000000, -11.686000000, -14.336000000, -12.179000000, -14.921000000, -12.269000000, -12.861000000, -14.589000000, -13.298000000, 2660.287900000, 1448.480700000, 2007.649400000, 2909.801900000, 1777.355700000, 2240.840100000, 979.402100000, 456.414200000, 652.878300000, 620.170700000, 1777.508300000, 1093.383300000, 3069.883400000, 3982.788300000, 6075.112900000, 1939.963400000, 4326.720200000, 1699.402900000, 3943.225400000, 3598.524000000, 1823.558300000, 2683.816200000, 43.920000000, 52.530000000, 45.140000000, 47.910000000, 45.690000000, 47.290000000, 57.020000000, 63.250000000, 60.520000000, 56.510000000, 51.370000000, 54.160000000, 46.950000000, 43.650000000, 44.410000000, 49.760000000, 42.470000000, 57.710000000, 47.780000000, 42.590000000, 49.240000000, 47.630000000, P
